1,Cereal,false,true,false,false,false,|,9,Milk,|,
,2,Pancakes,false,true,false,false,false,|,9,Milk,|,10,Eggs,|,
,5,Breakfast,true,true,true,true,false,|,1,Cereal,|,8,Juice,|,9,Milk,|,10,Eggs,|,14,Bacon,|,16,Sausage,|,18,Bread,|,41,Bannana,|,45,Grapes,|,71,Bagel,|,
,8,Juice,false,false,false,true,false,|,
,9,Milk,false,false,false,false,false,|,
,10,Eggs,true,false,false,false,false,|,
,11,Fish,true,false,false,false,false,|,
,12,Hamburger,true,false,false,false,false,|,
,13,Chicken,true,false,false,false,false,|,
,14,Bacon,true,false,false,false,false,|,
,15,Lunch Meat,true,false,false,false,false,|,
,16,Sausage,true,false,false,false,false,|,
,17,Tortilla,false,true,false,false,false,|,
,18,Bread,false,true,false,false,false,|,
,19,Buns,false,true,false,false,false,|,
,20,Salad,true,true,true,false,false,|,13,Chicken,|,14,Bacon,|,15,Lunch Meat,|,31,Pepper,|,32,Tomato,|,33,Cucumber,|,34,Carrots,|,35,Lettuce,|,36,Pea Pods,|,66,Dried Cranberries,|,69,Crutons,|,73,Tuna,|,
,21,Pasta,true,true,false,false,false,|,12,Hamburger,|,13,Chicken,|,31,Pepper,|,39,Onion,|,61,Noodles,|,62,Spaghetti Sauce,|,63,Diced Tomatoes,|,64,Alfredo Sauce,|,
,22,Taco,true,true,true,false,false,|,12,Hamburger,|,13,Chicken,|,17,Tortilla,|,31,Pepper,|,32,Tomato,|,34,Carrots,|,39,Onion,|,68,Baked Beans,|,
,23,Rice & Meat,true,true,false,false,false,|,11,Fish,|,13,Chicken,|,60,Rice,|,
,24,Sandwich,true,true,true,false,false,|,13,Chicken,|,14,Bacon,|,15,Lunch Meat,|,18,Bread,|,19,Buns,|,31,Pepper,|,32,Tomato,|,72,Hard Cheese,|,73,Tuna,|,
,25,Stir-Fry,true,true,true,false,false,|,13,Chicken,|,15,Lunch Meat,|,31,Pepper,|,34,Carrots,|,39,Onion,|,60,Rice,|,
,26,French Toast,false,true,false,false,false,|,9,Milk,|,10,Eggs,|,18,Bread,|,
,27,Burger,true,true,true,false,false,|,12,Hamburger,|,19,Buns,|,31,Pepper,|,32,Tomato,|,39,Onion,|,72,Hard Cheese,|,
,28,Sloppy Joe,true,true,false,false,false,|,0,Sloppy Joe Mix,|,12,Hamburger,|,19,Buns,|,31,Pepper,|,39,Onion,|,74,Tomato Paste,|,75,Garlic,|,0,Brown Sugar,|,
,29,Full Scrammbled Eggs,true,false,true,false,false,|,10,Eggs,|,14,Bacon,|,15,Lunch Meat,|,16,Sausage,|,31,Pepper,|,39,Onion,|,
,30,Frozen Vegetables,false,false,true,false,false,|,
,31,Pepper,false,false,true,false,false,|,
,32,Tomato,false,false,true,false,false,|,
,33,Cucumber,false,false,true,false,false,|,
,34,Carrots,false,false,true,false,false,|,
,35,Lettuce,false,true,true,false,false,|,
,36,Pea Pods,false,false,true,false,false,|,
,39,Onion,false,false,true,false,false,|,
,41,Bannana,false,false,false,true,false,|,
,42,Apple,false,false,false,true,false,|,
,43,Oranges,false,false,false,true,false,|,
,45,Grapes,false,false,false,true,false,|,
,50,Cliff Bars,true,true,false,false,false,|,
,51,Granola Bars,false,true,false,false,false,|,
,52,Gatoraid,false,false,false,false,false,|,
,53,Cookies,false,true,false,false,false,|,
,54,Chips - Pretzels,false,true,false,false,false,|,
,56,Brownies,false,true,false,false,false,|,
,57,Pudding,false,false,false,false,false,|,
,58,Ice Cream,false,false,false,false,false,|,
,60,Rice,false,true,false,false,false,|,
,61,Noodles,false,true,false,false,false,|,
,62,Spaghetti Sauce,false,false,false,false,false,|,
,63,Diced Tomatoes,false,false,true,false,false,|,
,64,Alfredo Sauce,false,false,false,false,false,|,
,66,Dried Cranberries,false,false,false,true,false,|,
,68,Baked Beans,true,true,false,false,false,|,
,69,Crutons,false,true,false,false,false,|,
,71,Bagel,false,true,false,false,false,|,
,72,Hard Cheese,true,true,false,false,false,|,
,73,Tuna,true,true,false,false,false,|,
,74,Tomato Paste,false,false,true,false,false,|,
,75,Garlic,false,false,true,false,false,|,
,